Object Number,Is Highlight,Is Public Domain,Object ID,Department,Object Name,Title,Culture,Period,Dynasty,Reign,Portfolio,Artist Role,Artist Prefix,Artist Display Name,Artist Display Bio,Artist Suffix,Artist Alpha Sort,Artist Nationality,Artist Begin Date,Artist End Date,Object Date,Object Begin Date,Object End Date,Medium,Dimensions,Credit Line,Geography Type,City,State,County,Country,Region,Subregion,Locale,Locus,Excavation,River,Classification,Rights and Reproduction,Link Resource,Metadata Date,Repository
34.90.2,FALSE,TRUE,71,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1750–65,1750,1765,"Bell metal, possibly iron",18 1/2 x 22 1/4 x 13 1/2 in. (47 x 56.5 x 34.3 cm),"Rogers Fund, 1934",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/71,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
36.31.1,FALSE,FALSE,72,American Decorative Arts,Andiron,Andiron,American,,,,,,,,,,,,,,1750–80,1750,1780,"Brass, iron",21 x 21 x 13 1/2 in. (53.3 x 53.3 x 34.3 cm),"Morris K. Jesup Fund, 1936",Made in,Philadelphia,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/72,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
36.31.2,FALSE,FALSE,73,American Decorative Arts,Andiron,Andiron,American,,,,,,,,,,,,,,1750–80,1750,1780,"Brass, iron",21 x 21 x 13 1/2 in. (53.3 x 53.3 x 34.3 cm),"Morris K. Jesup Fund, 1936",Made in,Philadelphia,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/73,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
37.15.1,FALSE,TRUE,74,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1770–1800,1770,1800,Iron,30 3/4 x 28 in. (78.1 x 71.1 cm),"Purchase, The Sylmaris Collection, Gift of George Coe Graves, by exchange, 1937",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/74,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
37.15.2,FALSE,TRUE,75,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1770–1800,1770,1800,Iron,30 3/4 x 28 in. (78.1 x 71.1 cm),"Purchase, The Sylmaris Collection, Gift of George Coe Graves, by exchange, 1937",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/75,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
37.46.1,FALSE,FALSE,76,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1740–60,1740,1760,"Iron, brass",21 1/4 x 17 3/4 in. (54 x 45.1 cm),"Rogers Fund, 1937",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/76,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
37.46.2,FALSE,FALSE,77,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1740–60,1740,1760,"Iron, brass",21 1/4 x 17 3/4 in. (54 x 45.1 cm),"Rogers Fund, 1937",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/77,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
37.174.1,FALSE,TRUE,78,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,ca. 1700,1697,1700,"Brass, iron",17 3/4 x 24 in. (45.1 x 61 cm),"Rogers Fund, 1937",Made in,,,,Spain,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/78,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
37.174.2,FALSE,TRUE,79,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,ca. 1700,1697,1700,"Brass, iron",17 3/4 x 24 in. (45.1 x 61 cm),"Rogers Fund, 1937",Made in,,,,Spain,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/79,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
39.184.46,FALSE,TRUE,80,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1760–80,1760,1780,"Brass, iron",25 1/2 x 22 1/4 x 13 1/2 in. (64.8 x 56.5 x 34.3 cm),"Gift of James DeLancey Verplanck and John Bayard Rodgers Verplanck,  1939",Probably made in,New York,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/80,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
39.184.47,FALSE,TRUE,81,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1760–80,1760,1780,"Brass, iron",25 1/2 x 22 1/4 x 13 1/2 in. (64.8 x 56.5 x 34.3 cm),"Gift of James DeLancey Verplanck and John Bayard Rodgers Verplanck,  1939",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/81,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
41.160.340,FALSE,FALSE,84,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1800–1850,1800,1850,Brass,16 1/8 x 15 1/4 x 8 1/8 in. (41 x 38.7 x 20.6 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/84,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
41.160.341,FALSE,FALSE,85,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1800–1850,1800,1850,Brass,16 1/8 x 15 1/4 x 8 1/8 in. (41 x 38.7 x 20.6 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/85,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
41.160.344,FALSE,TRUE,86,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1730–70,1730,1770,Brass,19 1/4 x 19 1/2 x 11 3/4 in. (48.9 x 49.5 x 29.8 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/86,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
41.160.345,FALSE,TRUE,87,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1730–70,1730,1770,Brass,19 1/4 x 19 1/2 x 11 3/4 in. (48.9 x 49.5 x 29.8 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/87,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
41.160.346,FALSE,TRUE,88,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1770–1800,1770,1800,Brass,20 3/4 x 19 1/2 x 11 3/4 in. (52.7 x 49.5 x 29.8 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/88,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
41.160.347,FALSE,TRUE,89,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1770–1800,1770,1800,Brass,20 3/4 x 19 1/2 x 11 3/4 in. (52.7 x 49.5 x 29.8 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/89,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
41.160.372,FALSE,TRUE,90,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1770–1830,1770,1830,Brass,18 3/4 x 17 in. (47.6 x 43.2 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/90,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
41.160.373,FALSE,TRUE,91,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1770–1830,1770,1830,Brass,18 3/4 x 17 in. (47.6 x 43.2 cm),"Bequest of W. Gedney Beatty, 1941",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/91,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
46.67.126,FALSE,TRUE,92,American Decorative Arts,Andiron,Andiron,American,,,,,,,,,,,,,,1795–1815,1795,1815,"Brass, iron",23 1/4 x 23 1/2 in. (59.1 x 59.7 cm),"Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946",Made in,New York,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/92,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
46.67.127,FALSE,TRUE,93,American Decorative Arts,Andiron,Andiron,American,,,,,,,,,,,,,,1795–1815,1795,1815,"Brass, iron",23 1/4 x 23 1/2 in. (59.1 x 59.7 cm),"Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946",Made in,New York,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/93,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
47.137.1,FALSE,TRUE,94,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1700–1800,1700,1800,Iron,21 x 15 3/4 in. (53.3 x 40 cm),"Gift of Mrs. J. Insley Blair, 1947",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/94,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
47.137.2,FALSE,TRUE,95,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1700–1800,1700,1800,Iron,21 x 15 3/4 in. (53.3 x 40 cm),"Gift of Mrs. J. Insley Blair, 1947",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/95,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
48.135.107,FALSE,FALSE,96,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1700–1800,1700,1800,"Brass, iron",23 1/4 x 18 1/4 in. (59.1 x 46.4 cm),"Bequest of Adeline R. Brown, 1947",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/96,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
48.135.108,FALSE,FALSE,97,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1700–1800,1700,1800,"Brass, iron",23 1/4 x 18 1/4 in. (59.1 x 46.4 cm),"Bequest of Adeline R. Brown, 1947",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/97,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
48.158.2,FALSE,FALSE,98,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1800–1900,1800,1900,"Brass, steel",11 3/8 x 14 1/2 x 12 in. (28.9 x 36.8 x 30.5 cm),"Gift of Mrs. J. Insley Blair, 1948",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/98,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
48.158.3,FALSE,FALSE,99,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1800–1900,1800,1900,"Brass, steel",11 3/8 x 14 1/2 x 12 in. (28.9 x 36.8 x 30.5 cm),"Gift of Mrs. J. Insley Blair, 1948",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/99,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
49.73.4,FALSE,TRUE,100,American Decorative Arts,Andiron,Andiron,American or British,,,,,,,,,,,,,,1700–1800,1700,1800,Iron,18 3/4 x 17 1/2 x 10 3/4 in. (47.6 x 44.5 x 27.3 cm),"Gift of Mrs. J. Insley Blair, 1949",Possibly made in|Possibly made in,,,,United States|England,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/100,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
49.73.5,FALSE,TRUE,101,American Decorative Arts,Andiron,Andiron,American or British,,,,,,,,,,,,,,1700–1800,1700,1800,Iron,18 3/4 x 17 1/2 x 10 3/4 in. (47.6 x 44.5 x 27.3 cm),"Gift of Mrs. J. Insley Blair, 1949",Possibly made in|Possibly made in,,,,United States|England,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/101,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1971.180.62a,FALSE,TRUE,102,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1790–1820,1790,1820,"Brass, iron",22 1/2 x 27 x 13 in. (57.2 x 68.6 x 33 cm),"Bequest of Flora E. Whiting, 1971",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/102,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1971.180.62b,FALSE,TRUE,103,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1790–1820,1790,1820,"Brass, iron",22 1/2 x 27 x 13 in. (57.2 x 68.6 x 33 cm),"Bequest of Flora E. Whiting, 1971",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/103,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1980.499.4,FALSE,TRUE,104,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1700–1800,1700,1800,Wrought iron,24 x 11 1/2 x 16 in. (61 x 29.2 x 40.6 cm),"Gift of Mrs. Eleanor G. Sargent, 1980",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/104,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1980.499.5,FALSE,TRUE,105,American Decorative Arts,Andiron,Andiron,,,,,,,,,,,,,,,1700–1800,1700,1800,Wrought iron,24 x 11 1/2 x 16 in. (61 x 29.2 x 40.6 cm),"Gift of Mrs. Eleanor G. Sargent, 1980",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/105,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1984.134.1,FALSE,TRUE,106,American Decorative Arts,Andiron,Andiron,American,,,,,,,,,,,,,,ca. 1800,1797,1800,Brass,H. 22 1/2 in. (57.2 cm); Diam. 29 in. (73.7 cm),"Friends of the American Wing Fund, 1984",Made in,New York,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/106,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1984.134.2,FALSE,TRUE,107,American Decorative Arts,Andiron,Andiron,American,,,,,,,,,,,,,,ca. 1800,1797,1800,Brass,H. 22 1/2 in. (57.2 cm); Diam. 29 in. (73.7 cm),"Friends of the American Wing Fund, 1984",Probably made in,New York,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/107,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1989.120.1,FALSE,TRUE,108,American Decorative Arts,Andiron,Andiron,American,,,,,Maker,,John Bailey,"American, active New York, 1736–1815",,"Bailey, John",American,1736,1815,1792–1814,1792,1814,Brass and iron,16 1/8 x 10 x 14 7/8 in. (41 x 25.4 x 37.8 cm),"Purchase, Mr. and Mrs. George M. Kaufman Gift, 1989",Made in,New York,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/108,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1989.120.2,FALSE,TRUE,109,American Decorative Arts,Andiron,Andiron,American,,,,,Maker,,John Bailey,"American, active New York, 1736–1815",,"Bailey, John",American,1736,1815,1792–1814,1792,1814,Brass and iron,16 1/8 x 10 x 14 7/8 in. (41 x 25.4 x 37.8 cm),"Purchase, Mr. and Mrs. George M. Kaufman Gift, 1989",Made in,New York,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/109,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
41.160.374,FALSE,TRUE,110,American Decorative Arts,Andiron,Andiron,American,,,,,Maker,,James Davis,active 1803–28,,"Davis, James",,1803,1828,1803–28,1803,1828,Brass,18 1/2 x 17 in. (47 x 43.2 cm),"Bequest of W. Gedney Beatty, 1941",Made in,Boston,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/110,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
41.160.375,FALSE,TRUE,111,American Decorative Arts,Andiron,Andiron,American,,,,,Maker,,James Davis,active 1803–28,,"Davis, James",,1803,1828,1803–28,1803,1828,Brass,18 1/2 x 17 in. (47 x 43.2 cm),"Bequest of W. Gedney Beatty, 1941",Made in,Boston,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/111,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1985.349.1,FALSE,TRUE,112,American Decorative Arts,Andiron,Andiron,American,,,,,Maker,,John Molineux,active ca. 1800–1820,,"Molineux, John",,1797,1820,ca. 1810,1807,1810,"Brass, iron",H. 17 in. (43.2 cm),"Gift of The Wunsch Americana Foundation, Inc., 1985",Made in,Boston,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/112,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1985.349.2,FALSE,TRUE,113,American Decorative Arts,Andiron,Andiron,American,,,,,Maker,,John Molineux,active ca. 1800–1820,,"Molineux, John",,1797,1820,ca. 1810,1807,1810,"Brass, iron",H. 17 in. (43.2 cm),"Gift of The Wunsch Americana Foundation, Inc., 1985",Made in,Boston,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/113,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
30.120.89,FALSE,TRUE,114,American Decorative Arts,Andiron,Andiron,American,,,,,Maker,,Revere and Son,ca. 1787–?,,Revere and Son,,1787,,1787–1810,1787,1810,"Brass, iron",24 1/2 x 20 3/8 in. (62.2 x 51.8 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1930",Made in,Boston,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/114,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
30.120.90,FALSE,TRUE,115,American Decorative Arts,Andiron,Andiron,American,,,,,Maker,,Revere and Son,ca. 1787–?,,Revere and Son,,1787,,1787–1810,1787,1810,"Brass, iron",24 1/2 x 20 3/8 in. (62.2 x 51.8 cm),"The Sylmaris Collection, Gift of George Coe Graves, 1930",Made in,Boston,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/115,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
52.77.60,FALSE,TRUE,116,American Decorative Arts,Andiron,Andiron,American,,,,,Maker,,Paul Revere Jr.,"American, Boston, Massachusetts 1734–1818 Boston, Massachusetts",,"Revere, Paul, Jr.",American,1734,1818,ca. 1790,1787,1790,Brass,H. 21 1/8 in. (53.7 cm),"Bequest of Mrs. J. Insley Blair, 1951",Made in,Boston,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/116,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
52.77.61,FALSE,TRUE,117,American Decorative Arts,Andiron,Andiron,American,,,,,Maker,,Paul Revere Jr.,"American, Boston, Massachusetts 1734–1818 Boston, Massachusetts",,"Revere, Paul, Jr.",American,1734,1818,ca. 1790,1787,1790,Brass,H. 21 1/8 in. (53.7 cm),"Bequest of Mrs. J. Insley Blair, 1951",Made in,Boston,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/117,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1971.180.61a,FALSE,FALSE,118,American Decorative Arts,Andiron,Andiron,American,,,,,Maker,Attributed to,Paul Revere Jr.,"American, Boston, Massachusetts 1734–1818 Boston, Massachusetts",,"Revere, Paul, Jr.",American,1734,1818,ca. 1780,1777,1780,Bell metal,31 1/2 x 14 x 23 1/2 in. (80 x 35.6 x 59.7 cm),"Bequest of Flora E. Whiting, 1971",Made in,Boston,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/118,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
1971.180.61b,FALSE,TRUE,119,American Decorative Arts,Andiron,Andiron,American,,,,,Maker,Attributed to,Paul Revere Jr.,"American, Boston, Massachusetts 1734–1818 Boston, Massachusetts",,"Revere, Paul, Jr.",American,1734,1818,ca. 1780,1777,1780,Bell metal,31 1/2 x 14 x 23 1/2 in. (80 x 35.6 x 59.7 cm),"Bequest of Flora E. Whiting, 1971",Made in,Boston,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/119,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
68.69.17,FALSE,TRUE,120,American Decorative Arts,Andiron,Andiron,American,,,,,Designer|Maker,Designed by,Louis Comfort Tiffany|Tiffany Glass and Decorating Company,"American, New York 1848–1933 New York|American, 1892–1902",,"Tiffany, Louis Comfort|Tiffany Glass and Decorating Company",American,1848      |1892,1933      |1902,1894,1894,1894,"Bronze, glass, iron",25 x 15 x 35 in. (63.5 x 38.1 x 88.9 cm),"Gift of Mrs. D. Chester Noyes, 1968",Made in,New York,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/120,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
68.69.18,FALSE,TRUE,121,American Decorative Arts,Andiron,Andiron,American,,,,,Designer|Maker,Designed by,Louis Comfort Tiffany|Tiffany Glass and Decorating Company,"American, New York 1848–1933 New York|American, 1892–1902",,"Tiffany, Louis Comfort|Tiffany Glass and Decorating Company",American,1848      |1892,1933      |1902,1894,1894,1894,"Bronze, glass, iron",25 x 15 x 35 in. (63.5 x 38.1 x 88.9 cm),"Gift of Mrs. D. Chester Noyes, 1968",Made in,New York,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/121,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
64.291.1,FALSE,TRUE,122,American Decorative Arts,Andiron,Andiron,American,,,,,Maker,,Richard Wittingham,active before 1795–ca. 1818,,"Wittingham, Richard",,1794,1818,ca. 1800,1797,1800,Brass,22 5/8 x 10 3/4 x 20 1/2 in. (57.5 x 27.3 x 52.1 cm),"Gift of Gertrude Moira Flanagan, 1964",Made in,New York,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/122,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
64.291.2,FALSE,TRUE,123,American Decorative Arts,Andiron,Andiron,American,,,,,Maker,,Richard Wittingham,active before 1795–ca. 1818,,"Wittingham, Richard",,1794,1818,ca. 1800,1797,1800,Brass,22 5/8 x 10 3/4 x 20 1/2 in. (57.5 x 27.3 x 52.1 cm),"Gift of Gertrude Moira Flanagan, 1964",Made in,New York,,,United States,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/123,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
38.165.24,FALSE,TRUE,124,American Decorative Arts,Apothecary jar,Apothecary Jar,Dutch,,,,,,,,,,,,,,1730–40,1730,1740,Earthenware,H. 3 5/8 in. (9.2 cm); Diam. 2 7/8 in. (7.3 cm),"Harris Brisbane Dick Fund, 1938",Made in,Delft,,,Netherlands,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/124,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
38.165.25,FALSE,TRUE,125,American Decorative Arts,Apothecary jar,Apothecary Jar,Dutch,,,,,,,,,,,,,,1730–40,1730,1740,Earthenware,H. 3 5/8 in. (9.2 cm); Diam. 2 7/8 in. (7.3 cm),"Harris Brisbane Dick Fund, 1938",Made in,Delft,,,Netherlands,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/125,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
46.67.16,FALSE,TRUE,126,American Decorative Arts,Figure,Figure of an Apple,British (American market),,,,,,,,,,,,,,1800–1830,1800,1830,"Earthenware, lusterware",H. 2 3/4 in. (7 cm); Diam. 3 3/8 in. (8.6 cm),"Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946",Made in,,Staffordshire,Staffordshire,England,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/126,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
46.67.17,FALSE,TRUE,127,American Decorative Arts,Figure,Figure of an Apple,British (American market),,,,,,,,,,,,,,1800–1830,1800,1830,"Earthenware, lusterware",H. 2 3/4 in. (7 cm); Diam. 3 3/8 in. (8.6 cm),"Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946",Made in,,Staffordshire,Staffordshire,England,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/127,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
46.67.18,FALSE,TRUE,128,American Decorative Arts,Figure,Figure of an Apple,British (American market),,,,,,,,,,,,,,1800–1830,1800,1830,"Earthenware, lusterware",H. 2 3/4 in. (7 cm); Diam. 3 3/8 in. (8.6 cm),"Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946",Made in,,Staffordshire,Staffordshire,England,,,,,,,Ceramics,,http://www.metmuseum.org/art/collection/search/128,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
68.133.6,FALSE,FALSE,129,American Decorative Arts,Statuette,Statuette: Arab Waiter and Tray,,,,,,,,,,,,,,,1868–70,1868,1870,Bronze,H. 43 in. (109.2 cm),"Gift of Josephine M. Fiala, 1968",,,,,,,,,,,,Metal,,http://www.metmuseum.org/art/collection/search/129,5/14/2018 8:00:02 AM,"Metropolitan Museum of Art, New York, NY"
